asset_id,asset_code,asset_name,district,structure_length_m,route_class,lanes_count,bridge_age_years,transfer_scope,evidence_completeness_percent,health_score,health_status,rul_years,rul_status,confidence_score,confidence_status,model_variant,risk_score,risk_level,prediction_status,abstention_reason,model_scope,why_predicted_json,recommendations_json,temporal_test_roc_auc,temporal_test_pr_auc,temporal_test_brier,temporal_test_ece
18688,AP_BR_OSM_W1351992746,Unnamed Road Bridge - OSM 1351992746,,16.33,HIGH_CAPACITY,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18689,AP_BR_OSM_W1351992748,Unnamed Road Bridge - OSM 1351992748,,51.47,HIGH_CAPACITY,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18690,AP_BR_OSM_W1351992750,Unnamed Road Bridge - OSM 1351992750,,33.41,HIGH_CAPACITY,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18691,AP_BR_OSM_W1351992751,Unnamed Road Bridge - OSM 1351992751,,51.57,HIGH_CAPACITY,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18692,AP_BR_OSM_W1351992753,Unnamed Road Bridge - OSM 1351992753,,16.68,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18693,AP_BR_OSM_W1351992757,Unnamed Road Bridge - OSM 1351992757,,11.39,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18694,AP_BR_OSM_W1351994873,Unnamed Road Bridge - OSM 1351994873,,9.6,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18695,AP_BR_OSM_W1351995614,Unnamed Road Bridge - OSM 1351995614,,180.99,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18696,AP_BR_OSM_W1352212299,Unnamed Road Bridge - OSM 1352212299,,20.11,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18697,AP_BR_OSM_W1352281248,Unnamed Road Bridge - OSM 1352281248,,11.85,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18698,AP_BR_OSM_W1352283372,Unnamed Road Bridge - OSM 1352283372,,9.01,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18699,AP_BR_OSM_W1352512760,Unnamed Road Bridge - OSM 1352512760,,92.33,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18700,AP_BR_OSM_W1352512764,Velugodu - Gadivemula - Kalva - Veldurthi - Krishnagiri - P Kota Konda - Devarabanda,,144.34,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18701,AP_BR_OSM_W1352527609,Unnamed Road Bridge - OSM 1352527609,,22.42,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18702,AP_BR_OSM_W1352527618,Unnamed Road Bridge - OSM 1352527618,,12.22,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18703,AP_BR_OSM_W1352527619,Unnamed Road Bridge - OSM 1352527619,,14.32,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18704,AP_BR_OSM_W1352527624,Unnamed Road Bridge - OSM 1352527624,,21.92,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18705,AP_BR_OSM_W1352527625,Unnamed Road Bridge - OSM 1352527625,,17.72,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18706,AP_BR_OSM_W1352527632,Unnamed Road Bridge - OSM 1352527632,,13.92,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18707,AP_BR_OSM_W1352527635,Unnamed Road Bridge - OSM 1352527635,,19.91,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18708,AP_BR_OSM_W1352527637,Unnamed Road Bridge - OSM 1352527637,,59.14,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18709,AP_BR_OSM_W1352527638,Unnamed Road Bridge - OSM 1352527638,,54.91,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18710,AP_BR_OSM_W1352527661,Unnamed Road Bridge - OSM 1352527661,,18.55,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18711,AP_BR_OSM_W1352527664,Unnamed Road Bridge - OSM 1352527664,,19.51,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18712,AP_BR_OSM_W1352527666,Unnamed Road Bridge - OSM 1352527666,,25.26,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18713,AP_BR_OSM_W1352527669,Unnamed Road Bridge - OSM 1352527669,,16.77,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18714,AP_BR_OSM_W1352527671,Unnamed Road Bridge - OSM 1352527671,,29.65,HIGH_CAPACITY,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18715,AP_BR_OSM_W1352527687,Unnamed Road Bridge - OSM 1352527687,,28.3,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18716,AP_BR_OSM_W1352527690,Unnamed Road Bridge - OSM 1352527690,,27.78,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18717,AP_BR_OSM_W1352527692,Unnamed Road Bridge - OSM 1352527692,,72.44,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18718,AP_BR_OSM_W1352527694,Unnamed Road Bridge - OSM 1352527694,,69.88,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18719,AP_BR_OSM_W1352627432,Nandyala - Atmakur Road,,50.11,HIGH_CAPACITY,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18720,AP_BR_OSM_W1352652697,Unnamed Road Bridge - OSM 1352652697,,24.42,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18721,AP_BR_OSM_W1352860917,Unnamed Road Bridge - OSM 1352860917,,8.2,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18722,AP_BR_OSM_W1353063113,Unnamed Road Bridge - OSM 1353063113,,11.78,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18723,AP_BR_OSM_W1353063115,Unnamed Road Bridge - OSM 1353063115,,8.86,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18724,AP_BR_OSM_W1353593180,Unnamed Road Bridge - OSM 1353593180,,23.55,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18725,AP_BR_OSM_W1353604587,Unnamed Rail Bridge - OSM 1353604587,,16.82,,,,RAIL_ONLY_EXCLUDED_FROM_NBI,25.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,RAIL_ONLY_OUTSIDE_FHWA_HIGHWAY_DOMAIN,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18726,AP_BR_OSM_W1353604588,Unnamed Road Bridge - OSM 1353604588,,12.29,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18727,AP_BR_OSM_W1353604591,Unnamed Road Bridge - OSM 1353604591,,9.97,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18728,AP_BR_OSM_W1353607161,Unnamed Road Bridge - OSM 1353607161,,6.55,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18729,AP_BR_OSM_W1353607163,Unnamed Road Bridge - OSM 1353607163,,6.56,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18730,AP_BR_OSM_W1353607165,Unnamed Road Bridge - OSM 1353607165,,6.54,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18731,AP_BR_OSM_W1353627922,Rentachintala Bypass,,21.78,HIGH_CAPACITY,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18732,AP_BR_OSM_W1353629694,Unnamed Road Bridge - OSM 1353629694,,56.81,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18733,AP_BR_OSM_W1354035199,Kurmannapalem Road,,30.75,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18734,AP_BR_OSM_W1354572412,Unnamed Road Bridge - OSM 1354572412,,79.51,HIGH_CAPACITY,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18735,AP_BR_OSM_W1354572414,Unnamed Road Bridge - OSM 1354572414,,83.1,HIGH_CAPACITY,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18736,AP_BR_OSM_W1354605170,Unnamed Road Bridge - OSM 1354605170,,21.98,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18737,AP_BR_OSM_W1354639641,Unnamed Road Bridge - OSM 1354639641,,48.29,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18738,AP_BR_OSM_W1354639643,Unnamed Road Bridge - OSM 1354639643,,38.8,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18739,AP_BR_OSM_W1354639645,Penukonda - Dorigallu Road,,104.37,HIGH_CAPACITY,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18740,AP_BR_OSM_W1354861328,Anantapur - Krishnagiri Road,,122.59,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
18741,AP_BR_OSM_W1354921465,Unnamed Road Bridge - OSM 1354921465,,12.24,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
