source_id,document,page,ml8d_classification,review_tier,canonical_asset_count,canonical_asset_codes,canonical_asset_names,inspection_context,condition_words,rating_values,defect_words,bridge_identifiers,candidate_training_label,verified_for_ml,manual_review_required,page_text_excerpt
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,357,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 322.800; km 322.840,False,False,True,"National Highways Authority of India Request for Proposals APPENDIXIA LETTER COMPRISING THE TECHNICAL BID (Refer Clause 2.1.5,2.11 and 3.2) The General Manager (T) National Highways Authority of India G-5&6, Sector 10, Dwarka, New Delhi - 110075 Sub: BID for Rehabilitation and Upgradation ofGiddalur - Vinukonda section ofNH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NHDP-IV under Bharatmala Pariyojana on Hybrid Annuity Mode Dear Sir, 1. With reference to your RFP document dated $I/we, having examined the RFP document and understood its contents, hereby submit my/our Bid for the aforesaid project. The Bid is unconditional and unqualified. 2. 1/ We acknowledge that the Authority will be relying on the information provided in the Bid and the documents accompanying such Bid for selection of the Concessionaire for the aforesaid Project, and we certify that all information provided in the Bid and in Annexes [ to IV is true and correct; nothing has been omitted which renders such information misleading; and all documents accompanying such Bid are true copies of their respective originals. 3. This statement is made for the express purpose of ou"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,363,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 322.800; km 322.840,False,False,True,"National Highways Authority ofIndia Request for Proposals APPENDIX - IB Letter comprising the Financial BID (Refer Clauses 2.1.5, 2.11.1 and 3.2) (NOT TO BE SUBMITTED IN THE TECIDNCAL BID) The General Manager (T) National Highways Authority of lndia G-5&6, Sector 10, Dwarka, New Delhi - 110 075 Dated: Sub: BID for Rehabilitation and Upgradation ofGiddalur - Vinukonda section ofNH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NHDP-IV under Bharatmala Pariyojana on Hybrid Annuity Mode Project Dear Sir, With reference to your RFP document dated *** **$, l/we, having examined the Bidding Documents and understood their contents, hereby submit my/our Bid for the aforesaid Project. The Bid is unconditional and unqualified. 2. 1/ We acknowledge that the Authority will be relying on the information provided in the Bid and the documents accompanying the Bid for selection of the Concessionaire for the aforesaid Project, and we certify that all information provided in the Bid are true and correct; nothing has been omitted which renders such information misleading; and all documents accompanying the Bid are true cop ies of their respective originals. 3"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,368,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 322.840,False,False,True,"National Highways Authority of India Request for Proposals Appendix IA Annex-II @ Provide details of only those projects that have been undertaken by the Bidder under its own name and! or by an Associate specified in Clause 2.1.18 and! or by a project company eligible under Clause 3.4.3(b). In case of Categories 1 and 2, include only those projects which have an estimated capital cost exceeding the amount specified in Clause 3.4.3(c) and for Categories 3 and 4, include only those projects where the payments made/received exceed the amount specified in Clause 3.4.4. In case the Bid Due Date falls within 3 (three) months of the close of the latest financial year, refer to Clause 2.1.21. # A Bidder consisting of a single entity should fill in details as per the row titled Single entity Bidder and ignore the rows titled Consortium Member. In case of a Consortium, the row titled Single entity Bidder may be ignored In case credit is claimed for an Associate, necessary evidence to establish the relationship of the Bidder with such Associate, in terms of Clause 2.1.18, shall be provided * Member Code shall indicate NA for Not Applicable in case ofa single entity Applicant. For other Members, the following abbreviations are suggested viz. LM means Lead Member, TM means Technical Member, F"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,376,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 21; km 322.840,False,False,True,"National Highways Authority oflndia Request for Proposals Appendix fA Annex-V ANNEX-V Statement of Legal Capacity (To beforwarded on the leuerhead ofthe Bidder! Lead Member of Consortium) Ref. Date: To, General Manager (T) National Highways Authority ofindia G-5&6, Sector-lO, Dwarka, ':'; New Delhi-ll0075 Dear Sir, We hereby confirm that weI our members in the Consortium (constitution of which has been described in the application) satisfy the terms and conditions laid out in the RFP document. We have agreed that (insert member's name) will act as the Lead Member of our Consortium.' We have agreed that (insert individual's name) will act as our representative/ will act as the representative of the Consortium on its behalf* and has been duly authorized to submit the RFP. Further, the authorised signatory is vested with requisite powers to furnish such letter and authenticate the same. Thanking you, C"". Yours faithfully, (Signature, name and designation of the authorised signatory) -.;110, I.~.:::"" ...-- T For and on behalf of . !.I .. '''?I/=::--~~\ ~l,\ • ?i\se hever is not applicable. <' '. Rehabthtattoi fit7 J, Giddalur - Vinukonda section of NH-544D from Des; (existing km 21 m 322.800 (existing km 322.840) (Design length 112,797 km) of Andhra Prades ane with paved shoulder und"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,379,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 322.800; km322.840,False,False,True,"National Highways Authority of India Request for Proposals APPENDIX - II Bank Guarantee for Bid Security (Refer Clauses 2.1.6 and 2.20.1) B.G. No. Dated: 1. In consideration of you, National Highways Authority of India, having its office at G­ 5&6, Sector- I0, Dwarka, New Delhi-II 0075, (hereinafter referred to as the ""Authority"", which expression shall unless it be repugnant to the subject or context thereof include its, successors and assigns) having agreed to receive the Bid of (a Company registered under Companies Act, 1956/2013) and having its registered office at .................. (and acting on behalf of its Consortium) (hereinafter referred to as the ""Bidder"" which expression shall unless it be repugnant to the subject or context thereof include itsltheir executors administrators, successors and assigns), for the Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH-544D from Design Ian 212.983 (existing Ian 213.000) to Design km 322.800 (existing Ian 322.840) (Design length 112.797 Ian) in the State of Andhra Pradesh to two lane with paved shoulder under NHDP-IV under Bharatmala Pariyojana on Hybrid Annuity Mode (hereinafter referred to as ""the Project"") pursuant to the RFP Document dated issued in respect of the Project and other related documents includ"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,380,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 21; km 322,False,False,True,"National Highways Authority oflndia Request for Proposals from the Authority stating that the amount claimed is due to the Authority by reason of failure of the Bidder to fulfil and comply with the terms and conditions contained in the Bidding Documents including failure of the said Bidder to keep its Bid open during the Bid validity period as setforth in the said Bidding Documents for any reason whatsoever. Any such demand made on the Bank shall be conclusive as regards amount due and payable by the Bank under this Guarantee. However, our liability under this Guarantee shall be restricted to an amount not exceeding Rs. 5.65 Crore (Rupees Five Crore and Sixty Five Lakh only). ;;­ 4. This Guarantee shall be irrevocable and remain in full force for a period of 120 (one hundred and twenty) days from the Bid Due Date and a claim period of 60 (sixty) days or for such extended period as may be mutually agreed between the Authority and the Bidder, and agreed to by the Bank, and shall continue to be enforceable till all amounts under this Guarantee have been paid. 5. We, the Bank, further agree that the Authority shall be the sole judge to decide as to whether the Bidder is in default of due and faithful fulfilment and compliance with the terms and conditions contained in the Bidding Doc"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,385,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 322.800; km 322.840; km 2,False,False,True,"National Highways Authority oflndia Request for Proposals APPENDIX-IV Format for Power of Attorney for Lead Member of Consortium (Refer Clause 2.1.9) Whereas the National Highways Authority of India (""the Authority"") has invited bids from interested parties for the Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NHDP-IV under Bharatmala Pariyojana on Hybrid Annuity Mode {""the Project'').Whereas, , and ....................... (collectively the ""Consortium"") being Members of the Consortium are interested in bidding for the Project in accordance with the terms and conditions of the Request for Proposal and other connected documents in respect of the Project, and s: ~. Whereas, it is necessary for the Members of the Consortium to designate one of them as the Lead Member with all necessary power and authority to do for and on behalf of the Consortium, all acts, deeds and things as may be necessary in connection with the Consortium's bid for the Project and its execution. NOW THEREFORE KNOW ALL MEN BY THESE PRESENTS We, having our registered office at , Mis . ...................."
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,389,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 322.840,False,False,True,"National Highways Authority oflndia Request for Proposals shoulder under NHDP-IV under Bharatmala Pariyojana on BOT (Hybrid Annuity) Mode(the ""Project"") through public private partnership. (B) The Parties are interested in jointly bidding for the Project as members of a Consortium and in accordance with the terms and conditions of the RFP document and other bid documents in respect of the Project, and (C) It is a necessary condition under the RFP document that the members of the Consortium shall enter into a Joint Bidding Agreement and furnish a copy thereof with the Bid. NOW IT IS HEREBY AGREED as follows :-;; 1. Definitions and Interpretations In this Agreement, the capitalised terms shall, unless the context otherwise requires, have the meaning ascribed thereto under the RFP. 2. Consortium 2.1 The Patties do hereby irrevocably constitute a consortium (the ""Consortium"") for the purposes ofjointly participating in the Bidding Process for the Project. 2.2 The Parties hereby undertake to participate in the Bidding Process only through this Consortium and not individually and/ or through any other consortium constituted for this Project, either directly or indirectly or through any of their Associates. 3. Covenants The Parties hereby undertake that in the event the Consortium is de"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,395,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 322.800; km 322.840,False,False,True,"National Highways Authority of India Request for Proposals APPENDIX VI Integrity pact (Refer clause 4.4) Draft Integrity Pact Format applicable for works having value of Rs. 100 Cr and above Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NHDP-IV under Bharatmala Pariyojana on BOT (Hybrid Annuity) Mode (the ""Project"") through an public private partnership. '. Tender No. _ This Integrity Pact is made at on this day of 2014 Between [National Highways Authority of India (NHAI), a statutory body constituted under the National Highways Authority of India Act, 1988, which has been entrusted with the responsibility of development, maintenance and management of National Highways, having its office at G-5 & 6, Sector- 10, Dwarka, New Delhi, hereinafter referred to as ""The Principal"", which expression shall unless repugnant to the meaning or contract thereof include its successors and permitted assigns.] '. j and _________________________ . hereinafter referred to as ""The Bidder/ Contractor/ Concessionaire/ Consultant"" and which expression shall unless repugnant to be meaning or cont"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,404,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 322.800; km 322.840,False,False,True,"e : f· l!IU BVSR Constructions Pvt. ltd. ~"" # 8·2-686IB/11/6/1, Plot No.9, Road No. 12, Banjara Hills, 8 VSH Hyderabad- 500 034. Ph: +914023332445, Fax: 23331893. . APPENDIX IA LETTER COMPRISING THETECHNICAL BID (Refer Clause 2.1.5, 2.11 and 3.2) The General Manager (T) National Highways Authority of India G-5&6, Sector 10, Dwarka, New Delhi - 110 075 Sub: BID for Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH­ 544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NHDP-IV under NH (0) on Hybrid Annuity Mode Dear Sir, I. With reference to your RFP document dated: 22.12.2017 Ifwe, having examined the RFP document and understood its contents, hereby submit my/our Bid for the aforesaid project. The Bid is unconditional and unqualified. 2. If We acknowledge that the Authority will be relying on the information provided in the Bid and the documents accompanying such Bid for selection of the Concessionaire for the aforesaid Project, and we certify that all information provided in the Bid and in Annexes I to IV is true and correct; nothing has been omitted which renders such information misleading; and all documents accompanying such"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,448,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 322.800; km 322.840,False,False,True,"APPENDIX VI Integrity pact (Refer clause 4.4) Draft Integrity Pact Format applicable for works having value of Rs.l00 Crand above Rehabilitation and Upgradation of Glddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000} to Design km 322.800 (existing km 322.840} (Design length 112.797 km)ln the State of Andhra Pradesh to two lane with paved shoulder under NHDP-IV under NH (0) on Hybrid Annuity Mode (the ""Project"") through an public private partnership. '-- ,Dlvlslon) Tender No. : BidNo. NHAI/Tech/AP/NH-544D/Gld-Vinu/2017-18 This Integrity Pact is made at Hyderabad on this 26th day of February, 2018 Between National Highways Authority of India (NHAI), a statutory body constituted under the National Highways Authority of India Act, 1988, which has been entrusted with the responsibility of development, maintenance and management of National Highways, having Its office at G-5 & 6, sector-to, Dwarka, New Deihl, hereinafter referred to as ""The Principal"", which expression shall unless repugnant to the meaning or contract thereof include its successors and permitted assigns. and M/s BVSR Constructions Pvt ltd, having Registered office at H. No. 5-8-51/1, Fathe Sulthan lane, Nampally, Hyderabad - 500 001, Telangana and Corporate Office at H. No. 8-2­ 686/B/ll"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,459,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km213.000; km 322.800; km 322.840,False,False,True,"~ BVSR Constructions Pvt. Ltd. ~~ # 8-2-68618/111611, Pial No.9, Road No. 12, Sanjara Hills, 8 VSH Hyderabad-500 034. Ph: +91 4023332445,Fax: 23331893. APPENDIX·m Lettercomprising the Financial BID (ReferClauses 2.1.5,2.1I.l and 3.2) (NOT TO BE SUBMITTED IN THE TECHINCAL BID) The General Manager (T) National Highways Authorityof India G·5&6, Sector 10,Dwarka, NewDelhi - 110075 Dated: 15.03.2018 Sub: BID for Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km213.000)to Design km 322.800(existing km 322.840) (Design length 112.797km) in the State of AndhraPradesh to two lane with paved shoulderunderNHDP· IV underNH (0) on Hybrid AnnuityMode. Dear Sir, With reference to your RFP document dated: 22.12.2017 l/we, having examined the Bidding Documents and understood their contents, hereby submit my/our Bid for the aforesaid Project. The Bid is unconditional and unqualified. 2. JJ We acknowledge that the Authority will be relying on the information provided in the Bid and the documents accompanying the Bid for selection of the Concessionaire for the aforesaid Project, and we certify that all information provided in the Bid are true and correct; nothing has been omitted which renders such information misleading; and all documents "
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,468,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 322.800; km 322.840,False,False,True,"~IPhone. 91·11·25074100/25074200 ('ffi?'Fi ~ ~ ,,~ """"""""',,) ttem I Fax: 91·11-25093507 I 25093514 :--..... ~ '( I\jj J:jIl f W'tjCfl '(0 I... . .~... '( I ~I £j iij. National Highways Authority of India (Ministry of Road Transport and Highways) <t-5 l('i 6. Wtn-10, GT<'l'T, 'I{ ~-110075 ORIGINAL COPYG-5& 6, Sector-l0. Dwarka, NewDelhi-110075 NHAllTeCh/APINH.544D/Gid-Vinu/2017-18/,I';-)(; l1 Dated: 26.03.2018 To M/s BVSR Constructions Pvt. Ltd. H. No. 8-2-686/B/11/6/1, Plot No.9, Road No. 12, Banjara Hills, Hyderabad - 500034. Email: bvsrconstructionspvtltd@gmail.com Fax No. 040-23331893 (Kind Attn: Shri P. Ravi Sankar Reddy) Sub: Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing krn 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode-Issue of letter of Award (LOA) - Reg Ref: Your bid submitted for subject project Dear Sir, This is to notify that based on your bid submitted for the subject project, your offer of Bid . I:. Project Cost of Rs.678.69 Crore (Rupees Six Hundred Seventy Eight Crore and Sixty Nine Lakh only) and First Year O&M Cost of Rs.11.00 crore (Rupees Eleven Crore) is hereby accepted by"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,470,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 322.800; km 322.840,False,False,True,"~ ,(I~~ '(I,}'pwt W~Cfl'(Or ~I Phone: 91-11-25074100/25074200 (~ qrt4~., .alIT ~ ~) t'R! I Fax: 91-11-25093507 I 25093514 National Highways Authority of India (Ministry of Road Transport and Highways) ""4t-5 ~ 6, t<m:-l0, ~, ~ ftffil-ll0075 DUPLICATE COpyG-5& 6, Sector-10, Dwarka, New Delhi-l10075 NHAlrrech/APINH-544D/Gid-Yinu/2017-18!; ISIC.s.'- Dated: 26.03.2018 To Mis BVSR Constructions Pvt. Ltd. H. No. 8-2-686/B/11/6/1, Plot 1'10. 9, Road No. 12, Banjara Hills, Hyderabad - 500034. Email: bvsrconstructionspvtltd@gmail.com Fax No. 040-23331893 (Kind Attn: Shri P. Ravi Sankar Reddy) Sub: Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode-Issue of letter of Award (LOA) - Reg Ref: Your bid submitted for subject project Dear Sir, This is to notify that based on your bid submitted for the subject project, your offer of Bid Project Cost of Rs.678.69 Crore (Rupees Six Hundred Seventy Eight Crore and Sixty Nine Lakh only) and First Year DaM Cost of Rs.ll.00 crore (Rupees Eleven Crore) is hereby accepted by NHAI and you are hereby declared as the ""Selected"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,499,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 322.800; km 322.840,False,False,True,"s. PRAMOD KUMAR ADVOCATE To, The General Manager {Tl - Andhra Pradesh National Highways Authority of India G - 5 & 6, Sector-10, Dwarka, New Delhi-110075 Dear Sir, Date: 02.05.2018 Legal Opinion We noted that M/s BVSR Constructions Pvt. l.td., ( hereinafter referred to as the"" selected Bidder"") had submitted bid dated 16.03.2018 for the work of ""Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NHDP-IV under Bharatmala Pariyojana on Hybrid Annuity Mode Project"" and received Letter of Award vide LOA.No.NHAI/Tech/AP/NH­ 544D/Gid-Vinu/2017-18/115164, Dated: 26.03.2018 issued by the General Manager (Tech) - AP, National Highways Authority of India, G-5 & 6, Sector-lO, Dwarka, New Delhi-110075. As per the Letter of Award quoted above the selected bidder is required among the other conditions, to promote and incorporate the Concessionaire as limited liability company under the companies act 2013 and as the entity which shall undertake and perform the obligations and exercise the rights of the selected bidder under the LOA including the obligation to enter into the Concession Agreem"
NHAI_AP_TADA_NELLORE,NHAI_Tada_Nellore_NH5_Vol_II.pdf,8,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,B_IDENTIFIER_NEEDS_ASSET_LINK,0,,,True,,,CRACKING; SPALLING; CORROSION; RUST; DELAMINATION; LEACHING; DEFORMATION,km 52.8; km 163.6.,False,False,True,"2.8 Cross Drainage Structure Culverts The culvert inventory and condition survey was canied out between 3rd and 7"" February 2000. The number and type of culverts along the project road occurring in Andhra Pradesh are given in Table A-4 below. Table A-4 : Numbers and types of Culvert Various details pertaining to the culverts were collected including type, location, general condition, span, length, etc., The general purpose of the culverts was considered to be the provision of a crossing for the irrigation streams and drainage. In a few cases it has been to facilitate the crossing of pipelines. The majority of the culverts have been neglected and not received routine maintenance consequently they were found to be heavily silted and in some cases inhibited the flow. General defects that were observed, were erosion of the bed, leaching of abutment walls, edge breaking of slabs, corrosion of reinforcement, obstruction of the vent due to the growth of vegetation, etc., The detailed findings of the inventory and condition survey are provided in Appendix A5.6 of the Final Feasibility Report submitted by the Consultant (SWK). Description Slab Culvert Pipe Culvert Total Bridges Total 117 85 202 A detailed bridge inventory and condition survey was carried out on all the bridges between km "
NHAI_AP_TADA_NELLORE,NHAI_Tada_Nellore_NH5_Vol_II.pdf,12,BRIDGE_LEVEL_CONDITION_CANDIDATE,C_AMBIGUOUS_MULTI_ASSET_PAGE,2,AP_BR_OSM_W1444463666; AP_BR_OSM_W834616114,MAIN ROAD,False,GOOD,,,km 217; km 252; km 252.00; km 265; km 226,False,False,True,"Proposal of CIDBI, Malaysia for construction of new 2 lanes by the side of existing 2 lanes in the reach from km 217 (Nandigama) to km 252 (Ibrahimpatnam) in Andhra Pradesh - Schedules i SCHEDULE A2 SITE OF THE PROJECT 1. GENERAL National Highway No. 9 takes off from NH4 at Pune in the State of Maharashtra and after passing through Hyderabad, the capital city of Andhra Pradcsh, joins NHS at Vijayawada. It passes through the districts of Sangareddy, Hyderabad, Nalgonda and Krishna. Thus; it is an important National Highway, which connects two major National Highways, Nos 4 & 5, and also connects Hyderabad with Vijayawada, the two largest towns of Andhra Pradesh, one the State Capital and the other a big commercial and business centre. The distance from Hyderabad to Vijayalvada is 270 krn. But in this project, four laning of the reach from km 217 (Nandigama) to km 252.00 (Ibrahimpatnam) only has been included. However; CIDBI shall operate. maintain and collect toll on recently four laned reach from km 252.00 (Ibrahimpatnam) to km 265 (Vijayawada). This stretch of road passes through the agricultural belt of the State. The terrain is generally plain and the gradients are flat. The area is predominantly black cotton soil and is rich and fertile. At the stretch between krn 242 to km 2"
NHAI_AP_TADA_NELLORE,NHAI_Tada_Nellore_NH5_Vol_II.pdf,13,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 226-10; km 240.060-5; km 230.365-1; km 233.220-3; km 246.020-4; km 247.450-3; km 251.640-2,False,False,True,"2.3 Traffic The Average Daily Traffic flow (both directions) at Ibrahimpatnam in Vijayawada- Nandigama Section on the basis of special classified volume count undertaken by CIDBI for a continuous period of 7 days was of the order of 12,440 vehicles (26,847 PCUs). Traffic flows are mainly heterogeneous in nature primarily dominated by goods traffic. The share of multi-axle vehicles with goods traffic was 6%. Average Annual Daily Traffic (AADT) by using seasonal factor for December was estimated as 13,945 vehicles (30,202 PCUs). The trafic forecasts based on estimated growth rates are detailed below 2.4 Pavement Composition Of Existing Two Lane Carriageway Category Vehlcles PCUs Recently, the existing two lane carriagenay has been brought to 7 m width (with GSB- 300 mm: WMM-300 mm) strengthened with 130 mm DBM + 40 mm BC after PCC. Hard shoulders to 1.5 m width on either side have been provided with a crust of 300 mm GSB + 430 mm WMM + 40 mm BC. Soft shoulders of 1.0 m width on either side have been provided. 2.5 Drainage Year The road side drainage along the Project Highway has been improved. In urban areas drains and paving of open areas have been provided. The reaches where overtopping was experienced have been raised. 2.6 Road Geometry 2035 217463 354962 The alignment of the Pr"
